目标转债代码,目标转债名称,logit_l2,ridge_alpha,probability_weight,prob_cal_window,price_cal_window,n,mae,rmse,bias,within5,within10,noncap_n,noncap_mae,是否入选
111026.SH,派克转债,10.0,1.0,0.4,0,60,178,6.466195541043841,10.100562836679995,-2.617372431525486,0.5730337078651685,0.8033707865168539,111,5.443422392339084,False
111026.SH,派克转债,10.0,1.0,0.45,0,0,178,6.507888831817155,9.697245080363668,-1.4997878050350295,0.5,0.8146067415730337,111,5.634737270458443,False
111026.SH,派克转债,10.0,1.0,0.45,0,20,178,6.390244079001225,9.98870320310149,-2.36801302614032,0.5898876404494382,0.7808988764044944,111,5.423023261010758,False
111026.SH,派克转债,10.0,1.0,0.45,0,40,178,6.334841452576944,10.149161086909666,-2.587955604155963,0.5842696629213483,0.8089887640449438,111,5.186168919396193,False
111026.SH,派克转债,10.0,1.0,0.45,0,60,178,6.459933553085383,10.150730644518777,-2.6297584446083233,0.5730337078651685,0.8033707865168539,111,5.423757458797575,False
111026.SH,派克转债,10.0,1.0,0.5,0,0,178,6.495032074448015,9.728953630926577,-1.4707514030723228,0.5112359550561798,0.8089887640449438,111,5.615422086056532,False
111026.SH,派克转债,10.0,1.0,0.5,0,20,178,6.387067855955098,10.030274760079639,-2.3712938949527884,0.5898876404494382,0.7865168539325843,111,5.402994031260253,False
111026.SH,派克转债,10.0,1.0,0.5,0,40,178,6.324928092126257,10.221575443040264,-2.608895123758359,0.5955056179775281,0.8146067415730337,111,5.148749917085402,False
111026.SH,派克转债,10.0,1.0,0.5,0,60,178,6.452157977788553,10.203299498595797,-2.640220095235707,0.5842696629213483,0.8033707865168539,111,5.402226867698072,False
111026.SH,派克转债,10.0,1.0,0.55,0,0,178,6.486624157393873,9.764144791376378,-1.4417150011096078,0.5112359550561798,0.797752808988764,111,5.603241078015612,False
111026.SH,派克转债,10.0,1.0,0.55,0,20,178,6.385804725368468,10.077450846918175,-2.3733814249004337,0.5898876404494382,0.7808988764044944,111,5.3877230148491435,False
111026.SH,派克转债,10.0,1.0,0.55,0,40,178,6.320453483336655,10.286305945785756,-2.627379511166808,0.5955056179775281,0.8202247191011236,111,5.1136506433368245,False
111026.SH,派克转债,10.0,1.0,0.55,0,60,178,6.445326240308573,10.253692527190578,-2.650369150564522,0.5898876404494382,0.8089887640449438,111,5.370788922020698,False
111026.SH,派克转债,10.0,1.0,0.6,0,0,178,6.479725486554452,9.802781054954071,-1.4126785991468942,0.5112359550561798,0.8033707865168539,111,5.593480302643344,False
111026.SH,派克转债,10.0,1.0,0.6,0,20,178,6.385632267904517,10.130168815122596,-2.3763045174232276,0.5898876404494382,0.7808988764044944,111,5.375268905340638,False
111026.SH,派克转债,10.0,1.0,0.6,0,40,178,6.323473740958681,10.348232824862382,-2.644061074637743,0.601123595505618,0.8202247191011236,111,5.086004391329637,False
111026.SH,派克转债,10.0,1.0,0.6,0,60,178,6.445236317627005,10.298237617256394,-2.667013843794562,0.5955056179775281,0.797752808988764,111,5.342278809786755,False
111026.SH,派克转债,10.0,1.0,0.65,0,0,178,6.472826815715033,9.844821860548384,-1.3836421971841795,0.5056179775280899,0.797752808988764,111,5.5837195272710805,False
111026.SH,派克转债,10.0,1.0,0.65,0,20,178,6.391077917978965,10.185884286782743,-2.3836324592354736,0.6067415730337079,0.7865168539325843,111,5.367851107731665,False
111026.SH,派克转债,10.0,1.0,0.65,0,40,178,6.337397531723014,10.41595490150016,-2.6656336870026305,0.6123595505617978,0.8202247191011236,111,5.0731682064798544,False
111026.SH,派克转债,10.0,1.0,0.65,0,60,178,6.449873284981791,10.345692372002407,-2.6744423427028368,0.601123595505618,0.797752808988764,111,5.331238112759537,False
111026.SH,派克转债,10.0,1.0,0.69,0,0,178,6.468163232658186,9.88087669074456,-1.360413075614009,0.5056179775280899,0.797752808988764,111,5.5772825551121405,False
111026.SH,派克转债,10.0,1.0,0.69,0,20,178,6.397631534300482,10.233112309618773,-2.391458243121629,0.601123595505618,0.7921348314606742,111,5.359520343403241,False
111026.SH,派克转债,10.0,1.0,0.69,0,40,178,6.356275686496223,10.4708678362271,-2.695077297546389,0.6123595505617978,0.8202247191011236,111,5.06803843562766,False
111026.SH,派克转债,10.0,1.0,0.69,0,60,178,6.464194685493876,10.388679059255784,-2.697244248275391,0.601123595505618,0.797752808988764,111,5.318546671281175,False
111026.SH,派克转债,10.0,1.0,0.7,0,0,178,6.469087809302204,9.890223792748941,-1.354605795221465,0.5168539325842697,0.797752808988764,111,5.579025601159477,False
111026.SH,派克转债,10.0,1.0,0.7,0,20,178,6.3995858581800205,10.245198019631871,-2.3933093016313123,0.601123595505618,0.7921348314606742,111,5.358482230391008,False
111026.SH,派克转债,10.0,1.0,0.7,0,40,178,6.358705774703101,10.484303887830674,-2.703502375101845,0.6123595505617978,0.8258426966292135,111,5.064291459467571,False
111026.SH,派克转债,10.0,1.0,0.7,0,60,178,6.467850741099223,10.399153182651164,-2.702228778145207,0.601123595505618,0.797752808988764,111,5.316508906772835,False
111026.SH,派克转债,10.0,1.0,0.75,0,0,178,6.477325432983746,9.938940789920427,-1.3255693932587522,0.5224719101123596,0.8033707865168539,111,5.593537442226226,False
111026.SH,派克转债,10.0,1.0,0.75,0,20,178,6.41743343322995,10.308003686773079,-2.40018963975558,0.5955056179775281,0.7921348314606742,111,5.364618103645351,False
111026.SH,派克转债,10.0,1.0,0.75,0,40,178,6.370359367282307,10.552866803167273,-2.741932960461801,0.6235955056179775,0.8202247191011236,111,5.0469722168959334,False
111026.SH,派克转债,10.0,1.0,0.75,0,60,178,6.478052977748995,10.445481644586241,-2.72417924191239,0.601123595505618,0.797752808988764,111,5.310211977249338,False
111026.SH,派克转债,10.0,1.0,0.8,0,0,178,6.490414645587262,9.990924358165858,-1.2965329912960382,0.5224719101123596,0.797752808988764,111,5.615829308771466,False
111026.SH,派克转债,10.0,1.0,0.8,0,20,178,6.438852821137893,10.378928067122745,-2.4126789418327093,0.5955056179775281,0.7865168539325843,111,5.374375927262471,False
111026.SH,派克转债,10.0,1.0,0.8,0,40,178,6.393766361743773,10.619299179464202,-2.7686935524411456,0.6179775280898876,0.8202247191011236,111,5.05572338826891,False
111026.SH,派克转债,10.0,1.0,0.8,0,60,178,6.485485336615803,10.49100503065285,-2.7474960430793853,0.5955056179775281,0.797752808988764,111,5.296510489200701,False
111026.SH,派克转债,10.0,1.0,0.85,0,0,178,6.5064224152842085,10.04612378909401,-1.2674965893333237,0.5224719101123596,0.797752808988764,111,5.642801383989048,False
111026.SH,派克转债,10.0,1.0,0.85,0,20,178,6.464349045867657,10.449612747115848,-2.4262052646863475,0.5955056179775281,0.7921348314606742,111,5.395295781077606,False
111026.SH,派克转债,10.0,1.0,0.85,0,40,178,6.422746873857725,10.682616133141874,-2.7964054501434523,0.6179775280898876,0.8089887640449438,111,5.0643582588058,False
111026.SH,派克转债,10.0,1.0,0.85,0,60,178,6.502796628176702,10.541428460043871,-2.7758763682390994,0.5955056179775281,0.797752808988764,111,5.284012821061317,False
111026.SH,派克转债,10.0,1.0,0.9,0,0,178,6.5227903260146975,10.104486379384666,-1.2384601873706087,0.5280898876404494,0.797752808988764,111,5.670350982665829,False
111026.SH,派克转债,10.0,1.0,0.9,0,20,178,6.493155024612398,10.52085295646646,-2.4413521162205503,0.601123595505618,0.7921348314606742,111,5.420419811344634,False
111026.SH,派克转债,10.0,1.0,0.9,0,40,178,6.457667372668005,10.751949928824216,-2.816664206163385,0.6179775280898876,0.8089887640449438,111,5.081797509317066,False
111026.SH,派克转债,10.0,1.0,0.9,0,60,178,6.524799654726618,10.600420718065138,-2.819734628879658,0.6067415730337079,0.8033707865168539,111,5.266670595311802,False
111026.SH,派克转债,10.0,1.0,0.95,0,0,178,6.543597712667025,10.165957650251197,-1.2094237854078949,0.5280898876404494,0.8033707865168539,111,5.705019740928975,False
111026.SH,派克转债,10.0,1.0,0.95,0,20,178,6.5270258834417,10.59932215554362,-2.464430294287111,0.5898876404494382,0.7865168539325843,111,5.447468208996392,False
111026.SH,派克转债,10.0,1.0,0.95,0,40,178,6.498770442175129,10.827864312707003,-2.8428173099509966,0.6292134831460674,0.8033707865168539,111,5.1070990721483795,False
111026.SH,派克转债,10.0,1.0,0.95,0,60,178,6.558217907218696,10.670906570245041,-2.865309332211969,0.6067415730337079,0.8089887640449438,111,5.262858322120615,False
111026.SH,派克转债,10.0,1.0,1.0,0,0,178,6.57160290616871,10.230481565028718,-1.1803873834451808,0.5337078651685393,0.8033707865168539,111,5.751230928193795,False
111026.SH,派克转债,10.0,1.0,1.0,0,20,178,6.56397900448245,10.682138789136985,-2.4936038467025714,0.601123595505618,0.7921348314606742,111,5.477883608603505,False
111026.SH,派克转债,10.0,1.0,1.0,0,40,178,6.546797674799071,10.908263389659025,-2.881780246740665,0.6235955056179775,0.8089887640449438,111,5.137960184860973,False
111026.SH,派克转债,10.0,1.0,1.0,0,60,178,6.581992576491932,10.741311582393527,-2.9015218890665806,0.6123595505617978,0.8033707865168539,111,5.267062430759111,False
111026.SH,派克转债,10.0,3.0,0.0,0,0,178,6.688739385317091,9.579373335602988,-1.7497390766317422,0.449438202247191,0.7921348314606742,111,5.901238653691856,False
111026.SH,派克转债,10.0,3.0,0.0,0,20,178,6.523540953340561,9.811154919311942,-2.361651108414256,0.5280898876404494,0.7752808988764045,111,5.692093919075641,False
111026.SH,派克转债,10.0,3.0,0.0,0,40,178,6.527086244858497,9.862799631612456,-2.576516721442664,0.5337078651685393,0.7921348314606742,111,5.55633260127113,False
111026.SH,派克转债,10.0,3.0,0.0,0,60,178,6.654509722642283,9.892521316964324,-2.5422143901241374,0.5393258426966292,0.7921348314606742,111,5.80603111840849,False
111026.SH,派克转债,10.0,3.0,0.05,0,0,178,6.657414587836066,9.578747563282374,-1.7212714919724204,0.4550561797752809,0.797752808988764,111,5.852897733298016,False
111026.SH,派克转债,10.0,3.0,0.05,0,20,178,6.499392938810481,9.819885052958908,-2.3704553570146865,0.5337078651685393,0.7808988764044944,111,5.643037791012013,False
111026.SH,派克转债,10.0,3.0,0.05,0,40,178,6.499547960187573,9.864759882681662,-2.560833373624919,0.5280898876404494,0.797752808988764,111,5.518083165611423,False
111026.SH,派克转债,10.0,3.0,0.05,0,60,178,6.61908309727116,9.894949042593764,-2.5503005288323015,0.5449438202247191,0.797752808988764,111,5.738702322501637,False
111026.SH,派克转债,10.0,3.0,0.1,0,0,178,6.631073221377806,9.581730758187346,-1.6928039073130834,0.4550561797752809,0.8033707865168539,111,5.812548260850598,False
111026.SH,派克转债,10.0,3.0,0.1,0,20,178,6.477989987414247,9.830618153690354,-2.378846833643307,0.5393258426966292,0.7921348314606742,111,5.599408364406775,False
111026.SH,派克转债,10.0,3.0,0.1,0,40,178,6.471001325909388,9.87512865924865,-2.5556319109826084,0.5393258426966292,0.797752808988764,111,5.474308917960809,False
111026.SH,派克转债,10.0,3.0,0.1,0,60,178,6.585689702267689,9.906340202211693,-2.552366012377035,0.5449438202247191,0.797752808988764,111,5.682295635155521,False
111026.SH,派克转债,10.0,3.0,0.15,0,0,178,6.607443823373043,9.588319551765984,-1.6643363226537617,0.4550561797752809,0.8089887640449438,111,5.776547710788056,False
111026.SH,派克转债,10.0,3.0,0.15,0,20,178,6.454708837439742,9.842905793088393,-2.382477911299073,0.550561797752809,0.7921348314606742,111,5.558270086935384,False
111026.SH,派克转债,10.0,3.0,0.15,0,40,178,6.444277567270214,9.89279038202353,-2.563990174783279,0.5561797752808989,0.797752808988764,111,5.426704787595093,False
111026.SH,派克转债,10.0,3.0,0.15,0,60,178,6.55799765933931,9.926823121884556,-2.5596131281777206,0.5449438202247191,0.8033707865168539,111,5.629429337604961,False
111026.SH,派克转债,10.0,3.0,0.2,0,0,178,6.5893563173899885,9.5985065189456,-1.6358687379944237,0.46629213483146065,0.8089887640449438,111,5.749434158742321,False
111026.SH,派克转债,10.0,3.0,0.2,0,20,178,6.429468981498021,9.859358377808368,-2.3843901133245637,0.5561797752808989,0.7921348314606742,111,5.5125015059405165,False
111026.SH,派克转债,10.0,3.0,0.2,0,40,178,6.42475171550021,9.915989554178267,-2.565192964954175,0.550561797752809,0.797752808988764,111,5.389693726055243,False
111026.SH,派克转债,10.0,3.0,0.2,0,60,178,6.528221867365063,9.946852308946358,-2.5631220983727023,0.5449438202247191,0.8089887640449438,111,5.574142031357678,False
111026.SH,派克转债,10.0,3.0,0.25,0,0,178,6.572988583680069,9.612280219842923,-1.6074011533351027,0.48314606741573035,0.8202247191011236,111,5.7250784397111545,False
111026.SH,派克转债,10.0,3.0,0.25,0,20,178,6.411972129204581,9.882701310433218,-2.382251406251846,0.5674157303370787,0.7921348314606742,111,5.480645708828821,False
111026.SH,派克转债,10.0,3.0,0.25,0,40,178,6.403216900808059,9.940293676838262,-2.5654143037442916,0.550561797752809,0.797752808988764,111,5.348988332633888,False
111026.SH,派克转债,10.0,3.0,0.25,0,60,178,6.509038239005752,9.976473452291495,-2.5702647022786156,0.550561797752809,0.8033707865168539,111,5.532768870746573,False
111026.SH,派克转债,10.0,3.0,0.3,0,0,178,6.5566208499701535,9.629625263654074,-1.5789335686757804,0.4887640449438202,0.8202247191011236,111,5.70072272067999,False
111026.SH,派克转债,10.0,3.0,0.3,0,20,178,6.400867993260881,9.904162971936493,-2.3741044902406743,0.5674157303370787,0.7865168539325843,111,5.461043619972174,False
111026.SH,派克转债,10.0,3.0,0.3,0,40,178,6.383897953804502,9.971806359432858,-2.558050493496723,0.5617977528089888,0.797752808988764,111,5.311947624645648,False
111026.SH,派克转债,10.0,3.0,0.3,0,60,178,6.490039331734055,10.009421343216138,-2.5817977048783876,0.5617977528089888,0.797752808988764,111,5.495959988723599,False
111026.SH,派克转债,10.0,3.0,0.35,0,0,178,6.54065335429256,9.65052239389687,-1.550465984016445,0.4887640449438202,0.8202247191011236,111,5.677008824799769,False
111026.SH,派克转债,10.0,3.0,0.35,0,20,178,6.398974945346136,9.929319035595984,-2.3695231955004528,0.5730337078651685,0.7808988764044944,111,5.451673547970336,False
111026.SH,派克转债,10.0,3.0,0.35,0,40,178,6.367392398116957,10.027727832124635,-2.562724469426349,0.5730337078651685,0.7921348314606742,111,5.268154784157213,False
111026.SH,派克转债,10.0,3.0,0.35,0,60,178,6.477341446337306,10.05928623834847,-2.604252828609454,0.5674157303370787,0.797752808988764,111,5.464712845264095,False
111026.SH,派克转债,10.0,3.0,0.4,0,0,178,6.5265782834189725,9.67494859391429,-1.5219983993571171,0.4887640449438202,0.8146067415730337,111,5.6563296281547935,False
111026.SH,派克转债,10.0,3.0,0.4,0,20,178,6.3958495472775745,9.960361801595718,-2.3715321301414978,0.5898876404494382,0.7808988764044944,111,5.435868234246638,False
111026.SH,派克转债,10.0,3.0,0.4,0,40,178,6.35125178308692,10.091579506204752,-2.5721614112087554,0.5730337078651685,0.8089887640449438,111,5.223622124538266,False
111026.SH,派克转债,10.0,3.0,0.4,0,60,178,6.4694128612467905,10.109641683147414,-2.620017684396109,0.5730337078651685,0.8033707865168539,111,5.439065457899695,False
111026.SH,派克转债,10.0,3.0,0.45,0,0,178,6.512814233861065,9.70287721130914,-1.4935308146977824,0.5,0.8146067415730337,111,5.6361491864124424,False
111026.SH,派克转债,10.0,3.0,0.45,0,20,178,6.39289474964737,9.99784278154762,-2.372072772900861,0.5898876404494382,0.7808988764044944,111,5.418462868158273,False
111026.SH,派克转债,10.0,3.0,0.45,0,40,178,6.338618897394141,10.161836158345434,-2.5925735200841733,0.5898876404494382,0.8089887640449438,111,5.183360947941741,False
111026.SH,派克转债,10.0,3.0,0.45,0,60,178,6.464153470671041,10.15979544453728,-2.6320927493449227,0.5730337078651685,0.8033707865168539,111,5.421869005219137,False
111026.SH,派克转债,10.0,3.0,0.5,0,0,178,6.499837636583348,9.734278099770897,-1.4650632300384618,0.5112359550561798,0.8033707865168539,111,5.617231505984264,False
111026.SH,派克转债,10.0,3.0,0.5,0,20,178,6.389294172336528,10.038545300535977,-2.374825928187229,0.5898876404494382,0.7865168539325843,111,5.399291318173859,False
111026.SH,派克转债,10.0,3.0,0.5,0,40,178,6.32900832636052,10.23193661757771,-2.6116119507583075,0.5955056179775281,0.8146067415730337,111,5.147799103664865,False
111026.SH,派克转债,10.0,3.0,0.5,0,60,178,6.455943898360665,10.211309844033547,-2.6416184363768402,0.5842696629213483,0.8033707865168539,111,5.400650148709857,False
111026.SH,派克转债,10.0,3.0,0.55,0,0,178,6.491718963492111,9.769117776580204,-1.436595645379133,0.5112359550561798,0.797752808988764,111,5.606104010287562,False
111026.SH,派克转债,10.0,3.0,0.55,0,20,178,6.388428116359206,10.085642502363651,-2.3766793271940427,0.5898876404494382,0.7808988764044944,111,5.385262180562589,False
111026.SH,派克转债,10.0,3.0,0.55,0,40,178,6.324893107603713,10.29402076559906,-2.630723559019313,0.5955056179775281,0.8202247191011236,111,5.112360079003746,False
111026.SH,派克转债,10.0,3.0,0.55,0,60,178,6.449610696206885,10.260133321718255,-2.653786736397487,0.5955056179775281,0.8089887640449438,111,5.367648887527657,False
111026.SH,派克转债,10.0,3.0,0.6,0,0,178,6.48425420308622,9.807359593937113,-1.408128060719806,0.5112359550561798,0.8033707865168539,111,5.596025131329523,False
111026.SH,派克转债,10.0,3.0,0.6,0,20,178,6.387553414987524,10.137483268644342,-2.379156008332678,0.5898876404494382,0.7808988764044944,111,5.37238921178886,False
111026.SH,派克转债,10.0,3.0,0.6,0,40,178,6.327680884563345,10.355117153915442,-2.6455887133648117,0.601123595505618,0.8202247191011236,111,5.0856156928746845,False
111026.SH,派克转债,10.0,3.0,0.6,0,60,178,6.448104643483916,10.303467508908486,-2.668428665024569,0.5955056179775281,0.797752808988764,111,5.340337353119021,False
111026.SH,派克转债,10.0,3.0,0.65,0,0,178,6.476789442680331,9.848963922157713,-1.3796604760604767,0.5056179775280899,0.8033707865168539,111,5.585946252371487,False
111026.SH,派克转债,10.0,3.0,0.65,0,20,178,6.393045721806344,10.192309568185975,-2.38660621732801,0.6067415730337079,0.7865168539325843,111,5.365488533430228,False
111026.SH,派克转债,10.0,3.0,0.65,0,40,178,6.34214191155071,10.422284690193989,-2.668468559201792,0.6123595505617978,0.8202247191011236,111,5.074055331814273,False
111026.SH,派克转债,10.0,3.0,0.65,0,60,178,6.453400114824297,10.350912904945176,-2.6760672149044256,0.601123595505618,0.797752808988764,111,5.330286095628659,False
111026.SH,派克转债,10.0,3.0,0.69,0,0,178,6.471943145755304,9.884639975918205,-1.3568864083330159,0.5112359550561798,0.797752808988764,111,5.57968802334149,False
111026.SH,派克转债,10.0,3.0,0.69,0,20,178,6.400078478730454,10.238957683701477,-2.3941223926654076,0.601123595505618,0.7921348314606742,111,5.358494901675216,False
111026.SH,派克转债,10.0,3.0,0.69,0,40,178,6.360008214381167,10.476339838225108,-2.6988263146129956,0.6123595505617978,0.8202247191011236,111,5.067963389411321,False
111026.SH,派克转债,10.0,3.0,0.69,0,60,178,6.467973297077769,10.393193251164544,-2.699108734456305,0.601123595505618,0.797752808988764,111,5.318514427216924,False
111026.SH,派克转债,10.0,3.0,0.7,0,0,178,6.473157037330613,9.893888342720324,-1.3511928914011484,0.5168539325842697,0.797752808988764,111,5.582012951791819,False
111026.SH,派克转债,10.0,3.0,0.7,0,20,178,6.402654550787393,10.250680383100454,-2.395099704606994,0.601123595505618,0.7921348314606742,111,5.358940483364628,False
111026.SH,派克转债,10.0,3.0,0.7,0,40,178,6.362301542618839,10.48964153865715,-2.707036675329851,0.6123595505617978,0.8258426966292135,111,5.064076033195794,False
111026.SH,派克转债,10.0,3.0,0.7,0,60,178,6.470983253439441,10.402691352053596,-2.7035089110631856,0.601123595505618,0.797752808988764,111,5.31654418278155,False
111026.SH,派克转债,10.0,3.0,0.75,0,0,178,6.480716456340753,9.94208784911645,-1.3227253067418216,0.5224719101123596,0.8033707865168539,111,5.596026901086514,False
111026.SH,派克转债,10.0,3.0,0.75,0,20,178,6.419819414977138,10.312826694290353,-2.401599234315076,0.5955056179775281,0.7921348314606742,111,5.364877625206453,False
111026.SH,派克转债,10.0,3.0,0.75,0,40,178,6.37359399623985,10.557231243384797,-2.744506662452788,0.6235955056179775,0.8202247191011236,111,5.047509401138873,False
111026.SH,派克转债,10.0,3.0,0.75,0,60,178,6.4806034482898385,10.448550239993311,-2.7257235915165676,0.601123595505618,0.797752808988764,111,5.310123177140252,False
111026.SH,派克转债,10.0,3.0,0.8,0,0,178,6.493145686590855,9.993515053471413,-1.2942577220824933,0.5224719101123596,0.797752808988764,111,5.617850097234485,False
111026.SH,派克转债,10.0,3.0,0.8,0,20,178,6.440928451706732,10.38293904839315,-2.4139798500865455,0.5955056179775281,0.7865168539325843,111,5.375113135596155,False
111026.SH,派克转债,10.0,3.0,0.8,0,40,178,6.396565097698916,10.622547426452838,-2.7703191980645125,0.6179775280898876,0.8202247191011236,111,5.056174469826113,False
111026.SH,派克转债,10.0,3.0,0.8,0,60,178,6.487591155687412,10.493549112995234,-2.748699336892982,0.5955056179775281,0.797752808988764,111,5.296402309816948,False
111026.SH,派克转债,10.0,3.0,0.85,0,0,178,6.508572943672095,10.04812039694238,-1.265790137423166,0.5168539325842697,0.797752808988764,111,5.644480940012566,False
111026.SH,派克转债,10.0,3.0,0.85,0,20,178,6.465885908681434,10.45252190850579,-2.4270209714843207,0.601123595505618,0.7921348314606742,111,5.395842619408676,False
111026.SH,派克转债,10.0,3.0,0.85,0,40,178,6.4249154713140015,10.685014380304203,-2.7973442712431282,0.6179775280898876,0.8089887640449438,111,5.0648157207554725,False
111026.SH,派克转债,10.0,3.0,0.85,0,60,178,6.504174432613867,10.543255123669761,-2.777697407783452,0.5955056179775281,0.797752808988764,111,5.28331580357956,False
111026.SH,派克转债,10.0,3.0,0.9,0,0,178,6.524224011606625,10.105852361974135,-1.2373225527638365,0.5224719101123596,0.797752808988764,111,5.6714706866815074,False
111026.SH,派克转债,10.0,3.0,0.9,0,20,178,6.494315454746793,10.522993818117635,-2.4419245253250703,0.601123595505618,0.7921348314606742,111,5.420926702606178,False
111026.SH,派克转债,10.0,3.0,0.9,0,40,178,6.459261360236823,10.753690438476609,-2.8173088822579344,0.6179775280898876,0.8089887640449438,111,5.082360482355912,False
111026.SH,派克转债,10.0,3.0,0.9,0,60,178,6.525799683102945,10.601719141540208,-2.821085285456241,0.6067415730337079,0.8033707865168539,111,5.266088893528858,False
111026.SH,派克转债,10.0,3.0,0.95,0,0,178,6.544375773995868,10.16665768459162,-1.2088549681045093,0.5280898876404494,0.8033707865168539,111,5.7056777631967455,False
111026.SH,派克转债,10.0,3.0,0.95,0,20,178,6.527641823061848,10.60041449841698,-2.4647904328268107,0.5898876404494382,0.7865168539325843,111,5.447729104195078,False
111026.SH,派克转债,10.0,3.0,0.95,0,40,178,6.499626226207255,10.828818733672911,-2.843091003972199,0.6292134831460674,0.8033707865168539,111,5.107552202763367,False
111026.SH,派克转债,10.0,3.0,0.95,0,60,178,6.558889368092983,10.671763598640453,-2.8660761499441736,0.6067415730337079,0.8089887640449438,111,5.262871460419129,False
111026.SH,派克转债,10.0,3.0,1.0,0,0,178,6.57160290616871,10.230481565028718,-1.1803873834451808,0.5337078651685393,0.8033707865168539,111,5.751230928193795,False
111026.SH,派克转债,10.0,3.0,1.0,0,20,178,6.56397900448245,10.682138789136985,-2.4936038467025714,0.601123595505618,0.7921348314606742,111,5.477883608603505,False
111026.SH,派克转债,10.0,3.0,1.0,0,40,178,6.546797674799071,10.908263389659025,-2.881780246740665,0.6235955056179775,0.8089887640449438,111,5.137960184860973,False
111026.SH,派克转债,10.0,3.0,1.0,0,60,178,6.581992576491932,10.741311582393527,-2.9015218890665806,0.6123595505617978,0.8033707865168539,111,5.267062430759111,False
111026.SH,派克转债,10.0,10.0,0.0,0,0,178,6.702773695077454,9.601311021102797,-1.7132007048463223,0.449438202247191,0.797752808988764,111,5.889805136591173,False
111026.SH,派克转债,10.0,10.0,0.0,0,20,178,6.534941473334563,9.849817075740805,-2.3936422234378516,0.5337078651685393,0.7752808988764045,111,5.654889134431109,False
111026.SH,派克转债,10.0,10.0,0.0,0,40,178,6.542651419172484,9.898764400467638,-2.585169818695052,0.5337078651685393,0.7921348314606742,111,5.54645865117503,False
111026.SH,派克转债,10.0,10.0,0.0,0,60,178,6.658909655429783,9.921352985920754,-2.5646468103526017,0.5337078651685393,0.8089887640449438,111,5.764043830483808,False
111026.SH,派克转债,10.0,10.0,0.05,0,0,178,6.673433273989712,9.600911647633382,-1.68656003877627,0.4550561797752809,0.8033707865168539,111,5.846343318672832,False
111026.SH,派克转债,10.0,10.0,0.05,0,20,178,6.510001986836399,9.85753328588818,-2.4006538240384283,0.5337078651685393,0.7865168539325843,111,5.6075931011837605,False
111026.SH,派克转债,10.0,10.0,0.05,0,40,178,6.514161634053648,9.900066142755511,-2.5660808655577116,0.5337078651685393,0.797752808988764,111,5.508678080139241,False
111026.SH,派克转债,10.0,10.0,0.05,0,60,178,6.619513673392724,9.923052142170487,-2.564162301719234,0.5449438202247191,0.8033707865168539,111,5.703793625490582,False
111026.SH,派克转债,10.0,10.0,0.1,0,0,178,6.649701236841821,9.603973882090177,-1.6599193727062058,0.4550561797752809,0.8089887640449438,111,5.811875125450832,False
111026.SH,派克转债,10.0,10.0,0.1,0,20,178,6.485464848421649,9.86779151685072,-2.403704455596597,0.5393258426966292,0.7921348314606742,111,5.5660091656805495,False
111026.SH,派克转债,10.0,10.0,0.1,0,40,178,6.484805439620913,9.907653526702708,-2.566848065681458,0.5393258426966292,0.8033707865168539,111,5.461984938113883,False
111026.SH,派克转债,10.0,10.0,0.1,0,60,178,6.593027286949768,9.936767118601658,-2.5573951323822874,0.5449438202247191,0.8089887640449438,111,5.659648089030834,False
111026.SH,派克转债,10.0,10.0,0.15,0,0,178,6.628297925866966,9.61049441551131,-1.6332787066361545,0.4606741573033708,0.8089887640449438,111,5.781141285911716,False
111026.SH,派克转债,10.0,10.0,0.15,0,20,178,6.458702961926794,9.880019737806045,-2.401988151549519,0.5561797752808989,0.7921348314606742,111,5.521554548791991,False
111026.SH,派克转债,10.0,10.0,0.15,0,40,178,6.461947953047791,9.927503157240979,-2.570006346758308,0.5561797752808989,0.8033707865168539,111,5.423226449174377,False
111026.SH,派克转债,10.0,10.0,0.15,0,60,178,6.566156405865779,9.95561979393212,-2.563312895113905,0.5449438202247191,0.8089887640449438,111,5.61142751131813,False
111026.SH,派克转债,10.0,10.0,0.2,0,0,178,6.61060231717075,9.62046621602995,-1.6066380405660876,0.47191011235955055,0.8202247191011236,111,5.756353131107719,False
111026.SH,派克转债,10.0,10.0,0.2,0,20,178,6.4355675287185905,9.89862932831031,-2.4025352169763297,0.5617977528089888,0.7921348314606742,111,5.482100026203641,False
111026.SH,派克转债,10.0,10.0,0.2,0,40,178,6.43773442191318,9.9488171620356,-2.5745648613640215,0.550561797752809,0.8033707865168539,111,5.38054922747051,False
111026.SH,派克转债,10.0,10.0,0.2,0,60,178,6.5416260688012144,9.980737481647438,-2.5736629432482503,0.5449438202247191,0.8089887640449438,111,5.56471047147806,False
111026.SH,派克转债,10.0,10.0,0.25,0,0,178,6.592906708474535,9.633878566676506,-1.579997374496037,0.47191011235955055,0.8202247191011236,111,5.7315649763037175,False
111026.SH,派克转债,10.0,10.0,0.25,0,20,178,6.421438258525081,9.916627290665572,-2.393537436527241,0.5730337078651685,0.7921348314606742,111,5.461271440999342,False
111026.SH,派克转债,10.0,10.0,0.25,0,40,178,6.41370141401456,9.971223393932142,-2.571462047719547,0.550561797752809,0.797752808988764,111,5.339526423160326,False
111026.SH,派克转债,10.0,10.0,0.25,0,60,178,6.516055934643822,10.008222123666261,-2.581050967731513,0.5449438202247191,0.8033707865168539,111,5.516740603808689,False
